Subject,Start Date,Start Time,End Date,End Time,All day event,Reminder on/off,Description,Priority,Sensitivity,Show time as
Pentecost 11 [3] Green; SPB Trinity 10,04/08/2013,,,,TRUE,FALSE,"Pentecost 11 [3] Green; SPB Trinity 10
Week of Proper 18 [3] Green

EUCHARIST

Continuous:
Hosea 11:1-11
Psalm 107:1-9, 43
Colossians 3:1-11
Luke 12:13-21

Thematic:
Ecclesiastes 1:2, 12-14; 2:18-23
Psalm 49:1-12
Colossians 3:1-11
Luke 12:13-21

DAILY PRAYER: Week D
1 Kings 10:1-13
Acts 13:1-13
John 6:24-35

ALTERNATIVE PSALMS
Morning: Psalm 80
Evening: Psalm 88",Normal,Normal,3
"Oswald of Northumbria, Martyr, 642 [6] Red",05/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
THE TRANSFIGURATION OF THE LORD [2] White,06/08/2013,,,,TRUE,FALSE,"THE TRANSFIGURATION OF THE LORD [2] White

EUCHARIST
Daniel 7:9-10, 13-14
Psalm 97 or Psalm 99
2 Peter 1:16-19
Luke 9:28-36

MORNING PRAYER: Festivals
Exodus 24:12-18
2 Corinthians 4:1-6

EVENING PRAYER: Festivals
Daniel 7:9-10, 13-14 or Exodus 3:1-15
John 12:27-36a",Normal,Normal,3
"Boisil, Prior of Melrose, c.642 [6] White",07/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Dominic, Priest and Friar, 1221 [6] White",08/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
"John Mason Neale, Priest, 1886 [6] White",09/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Lawrence, Deacon and Martyr, 258 [6] Red",10/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 12 [3] Green; SPB Trinity 11,11/08/2013,,,,TRUE,FALSE,"Pentecost 12 [3] Green; SPB Trinity 11
Week of Proper 19 [3] Green

EUCHARIST

Continuous:
Isaiah 1:1, 10-20
Psalm 50:1-8, 22-23
Hebrews 11:1-3, 8-16
Luke 12:32-40

Thematic:
Genesis 15:1-6
Psalm 33:12-22
Hebrews 11:1-3, 8-16
Luke 12:32-40

DAILY PRAYER: Week A
1 Kings 11:41 - 12:20
Acts 14:8-20
John 6:35, 41-51

ALTERNATIVE PSALMS
Morning: Psalm 86
Evening: Psalm 91",Normal,Normal,3
"Blane, Missionary, c.590 [6] White",12/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Jeremy Taylor, Bishop, 1667 [6] White",13/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Maximilien Kolbe, Priest and Martyr, 1941 [6] Red",14/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
Mary the Virgin [4] White,15/08/2013,,,,TRUE,FALSE,"Mary the Virgin [4] White

EUCHARIST
Isaiah 7:10-15 or Revelation 11:19 - 12:6, 10
Psalm 132:6-10, 13-14 or Psalm 45:10-17
Galatians 4:4-7
Luke 1:46-55 or Luke 2:1-7

MORNING PRAYER: Festivals
1 Samuel 2:1-10
John 2:1-12

EVENING PRAYER: Festivals
Jeremiah 31:1-14 or Zechariah 2:10-13
John 19:23-27 or Acts 1:6-14",Normal,Normal,3
"Clare of Assisi, Religious, 1253 [6] White (translated from 11 August)",16/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
Saturday after Pentecost 12,17/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 13 [3] Green; SPB Trinity 12,18/08/2013,,,,TRUE,FALSE,"Pentecost 13 [3] Green; SPB Trinity 12
Week of Proper 20 [3] Green

EUCHARIST

Continuous:
Isaiah 5:1-7
Psalm 80:1-2, 8-19
Hebrews 11:29 - 12:2
Luke 12:49-56

Thematic:
Jeremiah 23:23-29
Psalm 82
Hebrews 11:29 - 12:2
Luke 12:49-56

DAILY PRAYER: Week B
2 Kings 4:(1-7), 8-37
Acts 16:1-15
John 6:51-58

ALTERNATIVE PSALMS
Morning: Psalm 90
Evening: Psalm 92",Normal,Normal,3
Monday after Pentecost 13,19/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Bernard of Clairvaux, Aboot & Teacher of the Faith, 1153 [6] White",20/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after Pentecost 13,21/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after Pentecost 13,22/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
Friday after Pentecost 13,23/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Bartholomew, Apostle [4] Red",24/08/2013,,,,TRUE,FALSE,"Bartholomew, Apostle [4] Red

EUCHARIST
Deuteronomy 18:15-18 or Isaiah 43:8-13
Psalm 91 or Psalm 145:1-7
1 Corinthians 4:9-15
Luke 22:24-30

MORNING PRAYER: Festivals
Genesis 28:10-17
John 1:43-51

EVENING PRAYER: Festivals
Isaiah 66:1-2, 18-23
1 Peter 5:1-11",Normal,Normal,3
Pentecost 14 [3] Green; SPB Trinity 13,25/08/2013,,,,TRUE,FALSE,"Pentecost 14 [3] Green; SPB Trinity 13
Week of Proper 21 [3] Green

EUCHARIST

Continuous:
Jeremiah 1:4-10
Psalm 71:1-6
Hebrews 12:18-29
Luke 13:10-17

Thematic:
Isaiah 58:9b-14
Psalm 103:1-8
Hebrews 12:18-29
Luke 13:10-17

DAILY PRAYER: Week C
2 Kings 6:8-23
Acts 17:15-34
John 6:56-69

ALTERNATIVE PSALMS
Morning: Psalm 95
Evening: Psalm 116",Normal,Normal,3
"Ebba of Coldingham, Abbess, 683 [6] White (translated from 25 August)",26/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Monnica, Mother of Augustine of Hippo, 387 [6] White",27/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Augustine of Hippo, Bishop & Teacher of the Faith, 430 [6] White",28/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
The Beheading of John the Baptist [4] Red,29/08/2013,,,,TRUE,FALSE,"The Beheading of John the Baptist [4] Red

EUCHARIST
2 Chronicles 24:17-21
Psalm 71:1-6, 15-17
Hebrews 11:32-40
Mark 6:17-29

MORNING PRAYER: Festivals
Jeremiah 38:1-6
Revelation 7:13-17

EVENING PRAYER: Festivals
Judges 16:28-30
1 Peter 3:13-18",Normal,Normal,3
Friday after Pentecost 14,30/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Aidan of Lindisfarne, Bishop, 651 [6] White",31/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 15 [3] Green; SPB Trinity 14,01/09/2013,,,,TRUE,FALSE,"Pentecost 15 [3] Green; SPB Trinity 14
Week of Proper 22 [3] Green

EUCHARIST

Continuous:
Jeremiah 2:4-13
Psalm 81:1, 10-16
Hebrews 13:1-8, 15-16
Luke 14:1, 7-14

Thematic:
Sirach 10:12-18 or Proverbs 25:6-7
Psalm 112
Hebrews 13:1-8, 15-16
Luke 14:1, 7-14

DAILY PRAYER: Week D
2 Kings 6:24-25; 7:3-20
Acts 18:1-16
Mark 7:1-8, 14-15, 21-23

ALTERNATIVE PSALMS
Morning: Psalm 105:1-15
Evening: Psalm 119:(1-8), 9-16",Normal,Normal,3
"The Martyrs of New Guinea, 1942 [6] Red",02/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Gregory the Great, Bishop and Teacher of the Faith [6] White",03/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after Pentecost 15,04/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after Pentecost 15,05/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Friday after Pentecost 15,06/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Saturday after Pentecost 15,07/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 16 [3] Green; SPB Trinity 15,08/09/2013,,,,TRUE,FALSE,"Pentecost 16 [3] Green; SPB Trinity 15
Week of Proper 23 [3] Green

EUCHARIST

Continuous:
Jeremiah 18:1-11
Psalm 139:1-6, 13-18
Philemon 1-21
Luke 14:25-33

Thematic:
Deuteronomy 30:15-20
Psalm 1
Philemon 1-21
Luke 14:25-33

DAILY PRAYER: Week A
Ezekiel 12:21 - 13:16
Acts 19:1-20
Mark 7:24-37

ALTERNATIVE PSALMS
Morning: Psalm 108
Evening: Psalm 119:(41-48), 49-56",Normal,Normal,3
"The Birth of Mary, Mother of the Lord [5] White (translated from 8 September)",09/09/2013,,,,TRUE,FALSE,"The Birth of Mary, Mother of the Lord [5] White (translated from 8 September)

DAILY EUCHARIST
Genesis 3:9-15, 20
Psalm 45:10-17
Acts 1:12-14
Luke 1:26-38

or
Isaiah 7:10-14
Psalm 113
Romans 8:18-30
Luke 1:39-47

or
Micah 5:1-4
Psalm 131
Galatians 4:4-7
John 19:25-27

DAILY PRAYER: Festivals
1 Kings 13:1-10
Philippians 1:1-11
Mark 15:40-47",Normal,Normal,3
Tuesday after Pentecost 16,10/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after Pentecost 16,11/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after Pentecost 16,12/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Cyprian of Carthage, Bishop and Martyr, 258 [6] Red",13/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Holy Cross Day [5] White or Red,14/09/2013,,,,TRUE,FALSE,"Holy Cross Day [5] White or Red

EUCHARIST
Numbers 21:4-9
Psalm 98:1-5 or Psalm 22:23-28
1 Corinthians 1:18-24 or Philippians 2:6-11
John 3:13-17

MORNING PRAYER: Festivals
Numbers 21:4-9 or Zechariah 12:8 - 13:1
John 3:11-17 or Galatians 6:11-18

EVENING PRAYER: Festivals
Genesis 3:1-15
1 Peter 3:17-22",Normal,Normal,3
Pentecost 17 [3] Green; SPB Trinity 16,15/09/2013,,,,TRUE,FALSE,"Pentecost 17 [3] Green; SPB Trinity 16
Week of Proper 24 [3] Green

EUCHARIST

Continuous:
Jeremiah 4:11-12, 22-28
Psalm 14
1 Timothy 1:12-17
Luke 15:1-10

Thematic:
Exodus 32:7-14
Psalm 51:1-10
1 Timothy 1:12-17
Luke 15:1-10

DAILY PRAYER: Week B
Ezekiel 20:1-8, 33-44
Acts 20:17-38
Mark 8:27-38

ALTERNATIVE PSALMS
Morning: Psalm 119:41-48, (49-64)
Evening: Psalm 119:(73-80), 81-88",Normal,Normal,3
"Ninian of Whithorn, Bishop, c.430 [4] White",16/09/2013,,,,TRUE,FALSE,"Ninian of Whithorn, Bishop, c.430 [4] White

EUCHARIST
Jeremiah 1:4-9
Psalm 67
1 Thessalonians 2:2-12 or 2 Corinthians 5:17 - 6:2
Matthew 9:35-38 or Matthew 28:16-20

MORNING PRAYER: Festivals
Ezekiel 34:20-31
1 Thessalonians 5:12-24

EVENING PRAYER: Festivals
Isaiah 52:7-12
John 15:12-17",Normal,Normal,3
"Hildegard of Bingen, Abbess, 1179 [6] White",17/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after Pentecost 17,18/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after Pentecost 17,19/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
"John Coleridge Patteson, Bishop and Martyr, 1871 [6] Red",20/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Matthew, Apostle and Evangelist [4] Red",21/09/2013,,,,TRUE,FALSE,"Matthew, Apostle and Evangelist [4] Red

EUCHARIST
Proverbs 6:1-6, (13-18)
Psalm 119:33-40
2 Timothy 3:14-17 or 2 Corinthians 4:1-6
Matthew 9:9-13

MORNING PRAYER: Festivals
Isaiah 8:11-20
Romans 10:1-15

EVENING PRAYER: Festivals
Job 28:12-28
Matthew 13:44-52",Normal,Normal,3
"Pentecost 18 [3] Green; SPB Trinity 17 (Ordination of the Rt Revd Bob Gilles, the Bishop of Aberdeen and Orkney, 2007)",22/09/2013,,,,TRUE,FALSE,"Pentecost 18 [3] Green; SPB Trinity 17
Week of Proper 25 [3] Green
(Ordination of the Rt Revd Bob Gilles, the Bishop of Aberdeen and Orkney, 2007)

EUCHARIST

Continuous:
Jeremiah 8:18 - 9:1
Psalm 79:1-9
1 Timothy 2:1-7
Luke 16:1-13

Thematic:
Amos 8:4-7
Psalm 113
1 Timothy 2:1-7
Luke 16:1-13

DAILY PRAYER: Week C
Ezekiel 33:23, 33 - 34:10
Acts 26:1, 9-25
Mark 9:30-37

ALTERNATIVE PSALMS
Morning: Psalm 119:(113-120), 121-128
Evening: Psalm 119:(137-144), 145-152",Normal,Normal,3
"Adamnan of Iona, Abbot, 704 [6] White",23/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Tuesday after Pentecost 18,24/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Finnbar of Caithness, Bishop, c.610 [6] White",25/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after Pentecost 18,26/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Vincent de Paul, Priest, 1660 [6] White",27/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Saturday after Pentecost 18,28/09/2013,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 19 [3] Green; SPB Trinity 18,29/09/2013,,,,TRUE,FALSE,"Pentecost 19 [3] Green; SPB Trinity 18
Week of Proper 26 [3] Green

EUCHARIST

Continuous:
Jeremiah 32:1-3a, 6-15
Psalm 91:1-6, 14-16
1 Timothy 6:6-19
Luke 16:19-31

Thematic:
Amos 6:1a, 4-7
Psalm 146
1 Timothy 6:6-19
Luke 16:19-31

DAILY PRAYER: Week D
Ezekiel 37:15-28
1 John 2:22-29
Mark 9:38-50

ALTERNATIVE PSALMS
Morning: Psalms 123 and 124
Evening: Psalms 120 and 121",Normal,Normal,3
Michael and All Angels [4] White,30/09/2013,,,,TRUE,FALSE,"Michael and All Angels [4] White

EUCHARIST
Genesis 28:10-17
Psalm 103:19-22
Revelation 12:7-12
John 1:47-51

MORNING PRAYER: Festivals
Job 38:1-7
Hebrews 1:1-14

EVENING PRAYER: Festivals
Daniel 12:1-3 or 2 Kings 6:8-17
Mark 13:21-27 or Revelation 5:1-14",Normal,Normal,3
"Gregory the Enlightener, Bishop, c.332 [6] White",01/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Jerome, Priest and Teacher of the Faith, 420 [6] White (translated from 30 September)",02/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after Pentecost 19,03/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Francis of Assisi, Deacon and Friar, 1226 [6] White",04/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Saturday after Pentecost 19,05/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 20 [3] Green; SPB Trinity 19,06/10/2013,,,,TRUE,FALSE,"Pentecost 20 [3] Green; SPB Trinity 19
Week of Proper 27 [3] Green

EUCHARIST

Continuous:
Lamentations 1:1-6
Psalm 37:1-9 or Lamentations 3:19-26
2 Timothy 1:1-14
Luke 17:5-10

Thematic:
Habakkuk 1:1-4; 2:1-4
Psalm 37:1-9
2 Timothy 1:1-14
Luke 17:5-10

DAILY PRAYER: Week A
Proverbs 2:1-11
1 John 2:1-17
Mark 10:2-16

ALTERNATIVE PSALMS
Morning: Psalm 136
Evening: Psalms 125 and 126",Normal,Normal,3
Monday after Pentecost 20,07/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Alexander Penrose Forbes, Bishop, 1875 [6] White (Ordination of the Rt Revd Dr Nigel Peyton, Bishop of Brechin, 2011)",08/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after Pentecost 20,09/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after Pentecost 20,10/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Kenneth, Abbot, 600 [6] White",11/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Elizabeth Fry, 1845 [6] White",12/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Pentecost 21 [3] Green; SPB Trinity 20 (Ordination of the Rt Revd Mark Strange, Bishop of Moray, Ross and Caithness, 2007)",13/10/2013,,,,TRUE,FALSE,"Pentecost 21 [3] Green; SPB Trinity 20
Week of Proper 28 [3] Green
(Ordination of the Rt Revd Mark Strange, Bishop of Moray, Ross and Caithness, 2007)

EUCHARIST

Continuous:
Jeremiah 29:1, 4-7
Psalm 66:1-10, (11-12)
2 Timothy 2:8-15
Luke 17:11-19

Thematic:
2 Kings 5:1-3, 7-15c
Psalm 111
2 Timothy 2:8-15
Luke 17:11-19

DAILY PRAYER: Week B
Proverbs 3:1-18
1 John 3:1-15
Mark 10:17-31

ALTERNATIVE PSALMS
Morning: Psalm 139:1-11, (12-18)
Evening: Psalms 127 and 128",Normal,Normal,3
Monday after Pentecost 21,14/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Teresa of Avila, Teacher of the Faith, 1582 [6] White",15/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after Pentecost 21,16/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Ignatius of Antioch, Bishop and Martyr, c.115 [6] Red",17/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Luke, Evangelist [4] Red",18/10/2013,,,,TRUE,FALSE,"Luke, Evangelist [4] Red

EUCHARIST
Sirach 38:1-4, 6-10, 12-14
Psalm 147:1-7
2 Timothy 4:5-13, (14-17)
Luke 4:14-21 or Luke 10:1-9

MORNING PRAYER: Festivals
Ezekiel 47:1-12
Luke 1:1-4

EVENING PRAYER: Festivals
Isaiah 52:7-10
Acts 1:1-8",Normal,Normal,3
"Henry Martyn, Priest and Missionary, 1812 [6] White",19/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 22 [3] Green; SPB Trinity 21,20/10/2013,,,,TRUE,FALSE,"Pentecost 22 [3] Green; SPB Trinity 21
Week of Proper 29 [3] Green

EUCHARIST

Continuous:
Jeremiah 31:27-34
Psalm 119:97-104
2 Timothy 3:14 - 4:5
Luke 18:1-8

Thematic:
Genesis 32:22-31
Psalm 121
2 Timothy 3:14 - 4:5
Luke 18:1-8

DAILY PRAYER: Week C
Proverbs 4:1-18
1 John 3:16 - 4:6
Mark 10:35-45

ALTERNATIVE PSALMS
Morning: Psalm 142
Evening: Psalm 141",Normal,Normal,3
Monday after Pentecost 22,21/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Tuesday after Pentecost 22,22/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
"James of Jerusalem, Martyr, c.62 [6] Red",23/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after Pentecost 22,24/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Friday after Pentecost 22,25/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Saturday after Pentecost 22,26/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 23 [3] Green; SPB Trinity 22,27/10/2013,,,,TRUE,FALSE,"Pentecost 23 [3] Green; SPB Trinity 22
Week of Proper 30 [3] Green

EUCHARIST

Continuous:
Joel 2:23-32
Psalm 65
2 Timothy 4:6-8, 16-18
Luke 18:9-14

Thematic:
Sirach 35:12-17 or Jeremiah 14:7-10, 19-22
Psalm 84:1-7
2 Timothy 4:6-8, 16-18
Luke 18:9-14

DAILY PRAYER: Week D
Ecclesiastes 11:1-10
2 Timothy 2:1-7
Mark 12:18-34

ALTERNATIVE PSALMS
Morning: Psalm 119:89-96, (97-104)
Evening: Psalm 119:121-128, (129-136)",Normal,Normal,3
"Simon and Jude, Apostles [4] Red",28/10/2013,,,,TRUE,FALSE,"Simon and Jude, Apostles [4] Red

EUCHARIST
Deuteronomy 32:1-4 or Isaiah 28:14-16
Psalm 119:89-96
Ephesians 2:13-22
John 15:17-27

MORNING PRAYER: Festivals
Isaiah 28:9-16 or Jeremiah 3:12-18
Ephesians 4:1-16

EVENING PRAYER: Festivals
Isaiah 4:2-6
John 14:15-31",Normal,Normal,3
"James Hannington, Bishop and Companions, Martyrs, 1885 [6] Red",29/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after Pentecost 23,30/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after Pentecost 23,31/10/2013,,,,TRUE,FALSE,,Normal,Normal,3
ALL SAINTS [2] White,01/11/2013,,,,TRUE,FALSE,"ALL SAINTS DAY [2]

EUCHARIST (YEAR A)
Revelation 7:9-17
Psalm 34:1-10
1 John 3:1-3
Matthew 5:1-12

EUCHARIST (YEAR B)
Wisdom of Solomon 3:1-9 or Isaiah 25:6-9
Psalm 24:1-6
Revelation 21:1-6a
John 11:32-44

EUCHARIST (YEAR C)
Daniel 7:1-3, 15-18
Psalm 149
Ephesians 1:11-23
Luke 6:20-36

MORNING PRAYER: Festivals
2 Esdras 2:42-47
Hebrews 11:32 - 12:2

EVENING PRAYER: Festivals
Wisdom of Solomon 5:1-5, 14-16
Revelation 21:1-4, 22 - 22:5",Normal,Normal,3
All Souls [5] Violet or White,02/11/2013,,,,TRUE,FALSE,"All Souls [5] Violet or White

EUCHARIST
Wisdom of Solomon 3:1-9 or Lamentations 3:17-26, 31-33
Psalm 116:1-8 or Psalm 23
1 Peter 1:3-9 or Romans 5:5-11
John 6:37-40 or John 11:21-27

MORNING PRAYER: Festivals
Isaiah 25:6-9
1 Peter 1:3-9 or John 6:37-40

EVENING PRAYER: Festivals
Job 19:21-27
John 20:1-9",Normal,Normal,3
Pentecost 24 [3] Green; SPB Trinity 23,03/11/2013,,,,TRUE,FALSE,"Pentecost 24 [3] Green; SPB Trinity 23
Week of Proper 31 [3] Green

EUCHARIST

Continuous:
Habakkuk 1:1-4; 2:1-4
Psalm 119:137-144
2 Thessalonians 1:1-4, 11-12
Luke 19:1-10

Thematic:
Isaiah 1:10-18
Psalm 32:1-7
2 Thessalonians 1:1-4, 11-12
Luke 19:1-10

DAILY PRAYER: Week A
Daniel 7:1-18
Revelation 7:9-17
Luke 6:17-31

ALTERNATIVE PSALMS
Morning: Psalms 111 (and 117)
Evening: Psalm 145:1-9",Normal,Normal,3
"Richard Hooker, Priest and Teacher of the Faith, 1660 [6] White (translated from 03 November)",04/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
Tuesday after Pentecost 24,05/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after Pentecost 24,06/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Willibrord, Bishop and Missionary, 739 [6] White",07/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
Friday after Pentecost 24,08/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
"George Hay Forbes, Priest, 1875 [6] White",09/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
Remembrance Sunday (Pentecost 25 [3] Green; SPB Trinity 24),10/11/2013,,,,TRUE,FALSE,"Remembrance Sunday (Pentecost 25 [3] Green; SPB Trinity 24)
Week of Proper 32 [3] Green

EUCHARIST

REMEMBRANCE SUNDAY
Job 19:21-27
Psalm 90
1 Corinthians 15:51-57
John 6:37-40

Continuous:
Haggai 1:15b - 2:9
Psalm 145:1-5, 17-21 or Psalm 98
2 Thessalonians 2:1-5, 13-17
Luke 20:27-38

Thematic:
Job 19:23-27a
Psalm 17:1-9
2 Thessalonians 2:1-5, 13-17
Luke 20:27-38

DAILY PRAYER: Week B
Judges 7:2-22
Romans 8:31-39
John 15:9-17

ALTERNATIVE PSALMS
Morning: Psalm 82
Evening: Psalm 46",Normal,Normal,3
"Martin of Tours, Bishop, c.397 [6] White",11/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Machar, Bishop, c.600 [6] White",12/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Leo the Great, Bishop and Teacher of the Faith, 461 [6] White (translated from 10 November)",13/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Thursday after Pentecost 25 (Ordination of Samuel Seabury, Bishop, 1784)",14/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
Friday after Pentecost 25,15/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Margaret of Scotland, 1093 [4] White",16/11/2013,,,,TRUE,FALSE,"Margaret of Scotland, 1093 [4] White

EUCHARIST
Proverbs 31:10-13, (14-24), 25-31
Psalm 112
2 Timothy 1:1-7
Matthew 13:44-46 or Luke 11:33-36

MORNING PRAYER: Festivals
Isaiah 35:1-10
Matthew 13:44-46 or Luke 11:33-36

EVENING PRAYER: Festivals
Wisdom of Solomon 6:1-21
Revelation 7:9-17",Normal,Normal,3
Pentecost 26 [3] Green; SPB Trinity 25,17/11/2013,,,,TRUE,FALSE,"Pentecost 26 [3] Green; SPB Trinity 25
Week of Proper 33 [3] Green

EUCHARIST

Continuous:
Isaiah 65:17-25
Psalm 98 or Canticle: Isaiah 12
2 Thessalonians 3:6-13
Luke 21:5-19

Thematic:
Malachi 4:1-2a
Psalm 98
2 Thessalonians 3:6-13
Luke 21:5-19

DAILY PRAYER: Week C
1 Kings 1:15-40
Revelation 1:4-18
Luke 9:1-6

ALTERNATIVE PSALMS
Morning: Psalm 89:19-29
Evening: Psalm 95 or Psalm 97",Normal,Normal,3
"Fergus, Bishop, c.750 [6] White",18/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Hilda of Whitby, 680 and Hugh of Lincoln, Bishop, 1200 [6] White (translated from 17 November)",19/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after Pentecost 26,20/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Columban, Bishop, 615 [6] White",21/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Cecilia, Martyr, c.230 [6] White",22/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Clement of Rome, Bishop and Martyr, c.100 [6] Red",23/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
The Last Sunday after Pentecost (Christ the King) [3] White or Red (The Sunday before Advent),24/11/2013,,,,TRUE,FALSE,"The Last Sunday after Pentecost (Christ the King) [3] White or Red (The Sunday before Advent)
Week of Proper 34

EUCHARIST

Continuous:
Jeremiah 23:1-6
Canticle: Luke 1:68-79
Colossians 1:11-20
Luke 23:33-43

Thematic:
Jeremiah 23:1-6
Psalm 46
Colossians 1:11-20
Luke 23:33-43

DAILY PRAYER: Week D
2 Samuel 23:1-7 or 1 Maccabees 2:15-29
Revelation 3:7-22
Matthew 28:16-20

ALTERNATIVE PSALMS
Morning: Psalm 29
Evening: Psalm 110",Normal,Normal,3
"Lucy Menzies, 1954 [6] White (translated from 24 November)",25/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
Tuesday after the Last Sunday after Pentecost,26/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after the Last Sunday after Pentecost,27/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after the Last Sunday after Pentecost,28/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
Friday after the Last Sunday after Pentecost,29/11/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Andrew, Apostle, Patron of Scotland [4] Red",30/11/2013,,,,TRUE,FALSE,"Andrew, Apostle, Patron of Scotland [4] Red

EUCHARIST
Deuteronomy 30:11-14 or Isaiah 52:7-10
Psalm 19:1-6
Romans 10:(8b-11), 12-18
Matthew 4:18-22

MORNING PRAYER: Festivals
Isaiah 49:1-6
1 Corinthians 4:1-16

EVENING PRAYER: Festivals
Isaiah 55:1-5
John 1:35-42",Normal,Normal,3
