Subject,Start Date,Start Time,End Date,End Time,All day event,Reminder on/off,Description,Priority,Sensitivity,Show time as
Pentecost 13 (SPB Trinity 12) [3] Green,11/09/2011,,,,TRUE,FALSE,"Pentecost 13 (SPB Trinity 12) [3] Green | Week of Proper 24

EUCHARIST: Continuous
Exodus 14:19-31
Psalm 114 or Exodus 15:1b-11, 20-21
Romans 14:1-12
Matthew 18:21-35

EUCHARIST: Thematic
Genesis 50:15-21
Psalm 103:(1-7), 8-13
Romans 14:1-12
Matthew 18:21-35

DAILY PRAYER: Week B
Ezekiel 20:1-8, 33-44
Acts 20:17-38
Mark 8:27-38

ALTERNATIVE PSALMS
Morning: Psalm 119:41-48, (49-64)
Evening: Psalm 119:(73-80), 81-88",Normal,Normal,3
Monday after Pentecost 13,12/09/2011,,,,TRUE,FALSE,,Normal,Normal,3
"Cyprian of Carthage, Bishop and Martyr, 258 [6] Red",13/09/2011,,,,TRUE,FALSE,,Normal,Normal,3
Holy Cross Day [5] White or Red,14/09/2011,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after Pentecost 13,15/09/2011,,,,TRUE,FALSE,,Normal,Normal,3
"Ninian of Whithorn, Bishop, c.430 [4] White",16/09/2011,,,,TRUE,FALSE,,Normal,Normal,3
"Hildegard of Bingen, Abbess, 1179 [6] White",17/09/2011,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 14 (SPB Trinity 13) [3] Green,18/09/2011,,,,TRUE,FALSE,"Pentecost 14 (SPB Trinity 13) [3] Green | Week of Proper 25

EUCHARIST: Continuous
Exodus 16:2-15
Psalm 105:1-6, 37-45
Philippians 1:21-30
Matthew 20:1-16

EUCHARIST: Thematic
Jonah 3:10 - 4:11
Psalm 145:1-8
Philippians 1:21-30
Matthew 20:1-16

DAILY PRAYER: Week C
Ezekiel 33:23, 33 - 34:10
Acts 26:1, 9-25
Mark 9:30-37

ALTERNATIVE PSALMS
Morning: Psalm 119:(113-120), 121-128
Evening: Psalm 119:(137-144), 145-152",Normal,Normal,3
Monday after Pentecost 14,19/09/2011,,,,TRUE,FALSE,,Normal,Normal,3
"John Coleridge Patteson, Bishop and Martyr, 1871 [6] Red",20/09/2011,,,,TRUE,FALSE,,Normal,Normal,3
"Matthew, Apostle and Evangelist [4] Red (Ember day)",21/09/2011,,,,TRUE,FALSE,,Normal,Normal,3
"Thursday after Pentecost 14 (Ordination of the Bishop of Aberdeen, 2007)",22/09/2011,,,,TRUE,FALSE,,Normal,Normal,3
"Adamnan of Iona, Abbot, 704 [6] White (Ember day)",23/09/2011,,,,TRUE,FALSE,,Normal,Normal,3
Saturday after Pentecost 14 (Ember day),24/09/2011,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 15 (SPB Trinity 14) [3] Green,25/09/2011,,,,TRUE,FALSE,"Pentecost 15 (SPB Trinity 14) [3] Green | Week of Proper 26

EUCHARIST: Continuous
Exodus 17:1-7
Psalm 78:1-4, 12-16
Philippians 2:1-13
Matthew 21:23-32

EUCHARIST: Thematic
Ezekiel 18:1-4, 25-32
Psalm 25:1-9
Philippians 2:1-13
Matthew 21:23-32

DAILY PRAYER: Week D
Ezekiel 37:15-28
1 John 2:22-29
Mark 9:38-50

ALTERNATIVE PSALMS
Morning: Psalms 123 and 124
Evening: Psalms 120 and 121",Normal,Normal,3
"Finnbar of Caithness, Bishop, c.610 [6] White (translated from 25 September)",26/09/2011,,,,TRUE,FALSE,,Normal,Normal,3
"Vincent de Paul, Priest, 1660 [6] White",27/09/2011,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after Pentecost 15,28/09/2011,,,,TRUE,FALSE,,Normal,Normal,3
Michael and All Angels [4] White,29/09/2011,,,,TRUE,FALSE,,Normal,Normal,3
"Jerome, Priest and Teacher of the Faith, 420 [6] White",30/09/2011,,,,TRUE,FALSE,,Normal,Normal,3
"Gregory the Enlightener, Bishop, c.332 [6] White",01/10/2011,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 16 (SPB Trinity 15) [3] Green,02/10/2011,,,,TRUE,FALSE,"Pentecost 16 (SPB Trinity 15) [3] Green | Week of Proper 27

EUCHARIST: Continuous
Exodus 20:1-4, 7-9, 12-20
Psalm 19
Philippians 3:4b-14
Matthew 21:33-46

EUCHARIST: Thematic
Isaiah 5:1-7
Psalm 80:7-15
Philippians 3:4b-14
Matthew 21:33-46

DAILY PRAYER: Week A
Proverbs 2:1-11
1 John 2:1-17
Mark 10:2-16

ALTERNATIVE PSALMS
Morning: Psalm 136
Evening: Psalms 125 and 126",Normal,Normal,3
Monday after Pentecost 16,03/10/2011,,,,TRUE,FALSE,,Normal,Normal,3
"Francis of Assisi, Deacon and Friar, 1226 [6] White",04/10/2011,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after Pentecost 16,05/10/2011,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after Pentecost 16,06/10/2011,,,,TRUE,FALSE,,Normal,Normal,3
Friday after Pentecost 16,07/10/2011,,,,TRUE,FALSE,,Normal,Normal,3
"Alexander Penrose Forbes, Bishop, 1875 [6] White (Ordination of the Bishop of Brechin, 2005)",08/10/2011,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 17 (SPB Trinity 16) [3] Green,09/10/2011,,,,TRUE,FALSE,"Pentecost 17 (SPB Trinity 16) [3] Green | Week of Proper 28

EUCHARIST: Continuous
Exodus 32:1-14
Psalm 106:1-6, 19-23
Philippians 4:1-9
Matthew 22:1-14

EUCHARIST: Thematic
Isaiah 25:1-9
Psalm 23
Philippians 4:1-9
Matthew 22:1-14

DAILY PRAYER: Week B
Proverbs 3:1-18
1 John 3:1-15
Mark 10:17-31

ALTERNATIVE PSALMS
Morning: Psalm 139:1-11, (12-18)
Evening: Psalms 127 and 128",Normal,Normal,3
Monday after Pentecost 17,10/10/2011,,,,TRUE,FALSE,,Normal,Normal,3
"Kenneth, Abbot, 600 [6] White",11/10/2011,,,,TRUE,FALSE,,Normal,Normal,3
"Elizabeth Fry, 1845 [6] White",12/10/2011,,,,TRUE,FALSE,,Normal,Normal,3
"Thursday after Pentecost 17 (Ordination of the Bishop of Moray, 2007)",13/10/2011,,,,TRUE,FALSE,,Normal,Normal,3
Friday after Pentecost 17,14/10/2011,,,,TRUE,FALSE,,Normal,Normal,3
"Teresa of Avila, Teacher of the Faith, 1582 [6] White",15/10/2011,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 18 (SPB Trinity 17) [3] Green,16/10/2011,,,,TRUE,FALSE,"Pentecost 18 (SPB Trinity 17) [3] Green | Week of Proper 29

EUCHARIST: Continuous
Exodus 33:12-23
Psalm 99
1 Thessalonians 1:1-10
Matthew 22:15-22

EUCHARIST: Thematic
Isaiah 45:1-7
Psalm 96:1-9, (10-13)
1 Thessalonians 1:1-10
Matthew 22:15-22

DAILY PRAYER: Week C
Proverbs 4:1-18
1 John 3:16 - 4:6
Mark 10:35-45

ALTERNATIVE PSALMS
Morning: Psalm 142
Evening: Psalm 141",Normal,Normal,3
"Ignatius of Antioch, Bishop and Martyr, c.115 [6] Red",17/10/2011,,,,TRUE,FALSE,,Normal,Normal,3
"Luke, Evangelist [4] Red",18/10/2011,,,,TRUE,FALSE,,Normal,Normal,3
"Henry Martyn, Priest and Missionary, 1812 [6] White",19/10/2011,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after Pentecost 18,20/10/2011,,,,TRUE,FALSE,,Normal,Normal,3
Friday after Pentecost 18,21/10/2011,,,,TRUE,FALSE,,Normal,Normal,3
Saturday after Pentecost 18,22/10/2011,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 19 (SPB Trinity 18) [3] Green,23/10/2011,,,,TRUE,FALSE,"Pentecost 19 (SPB Trinity 18) [3] Green | Week of Proper 30

EUCHARIST: Continuous
Deuteronomy 34:1-12
Psalm 90:1-6, 13-17
1 Thessalonians 2:1-8
Matthew 22:34-46

EUCHARIST: Thematic
Leviticus 19:1-2, 15-18
Psalm 1
1 Thessalonians 2:1-8
Matthew 22:34-46

DAILY PRAYER: Week D
Ecclesiastes 11:1-10
2 Timothy 2:1-7
Mark 12:18-34

ALTERNATIVE PSALMS
Morning: Psalm 119:89-96, (97-104)
Evening: Psalm 119:121-128, (129-136)",Normal,Normal,3
"James of Jerusalem, Martyr, c.62 [6] Red (translated from 23 October)",24/10/2011,,,,TRUE,FALSE,,Normal,Normal,3
Tuesday after Pentecost 19,25/10/2011,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after Pentecost 19,26/10/2011,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after Pentecost 19,27/10/2011,,,,TRUE,FALSE,,Normal,Normal,3
"Simon and Jude, Apostles [4] Red",28/10/2011,,,,TRUE,FALSE,,Normal,Normal,3
"James Hannington, Bishop and Companions, Martyrs, 1885 [6] Red",29/10/2011,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 20 (SPB Trinity 19) [3] Green,30/10/2011,,,,TRUE,FALSE,"Pentecost 20 (SPB Trinity 19) [3] Green | Week of Proper 31

EUCHARIST: Continuous
Joshua 3:7-17
Psalm 107:1-7, 33-37
1 Thessalonians 2:9-13
Matthew 23:1-12

EUCHARIST: Thematic
Micah 3:5-12
Psalm 43
1 Thessalonians 2:9-13
Matthew 23:1-12

DAILY PRAYER: Week A
Daniel 7:1-18
Revelation 7:9-17
Luke 6:17-31

ALTERNATIVE PSALMS
Morning: Psalms 111 (and 117)
Evening: Psalm 145:1-9",Normal,Normal,3
Monday after Pentecost 20,31/10/2011,,,,TRUE,FALSE,,Normal,Normal,3
ALL SAINTS [2] White,01/11/2011,,,,TRUE,FALSE,"Tuesday after Pentecost 20 [Green] | Week of Proper 31
ALL SAINTS DAY [2]

DAILY EUCHARIST
Wisdom of Solomon 3:1-9 or Isaiah 25:6-9
Psalm 24:1-6
Revelation 21:1-6a
John 11:32-44

MORNING PRAYER: Festivals
2 Esdra 2:42-47
Hebrews 11:32 - 12:2

EVENING PRAYER: Festivals
Wisdom of Solomon 5:1-5, 14-16
Revelation 21:1-4, 22 - 22:5",Normal,Normal,3
"All Souls [5] Violet or White (Ordination of the Bishop of Edinburgh, 1993)",02/11/2011,,,,TRUE,FALSE,"Wednesday after Pentecost 20 [Green] | Week of Proper 31
All Souls [5] Violet or White
Ordination of the Bishop of Edinburgh, 1993

DAILY EUCHARIST
Wisdom of Solomon 3:1-9 or Lamentations 3:17-26, 31-33
Psalm 116:1-8 or Psalm 23
1 Peter 1:3-9 or Romans 5:5-11
John 6:37-40 or John 11:21-27

MORNING PRAYER: Festivals
Isaiah 25:6-9
1 Peter 1:3-9 or John 6:37-40

EVENING PRAYER: Festivals
Job 19:21-27
John 20:1-9",Normal,Normal,3
"Richard Hooker, Priest and Teacher of the Faith, 1660 [6] White",03/11/2011,,,,TRUE,FALSE,,Normal,Normal,3
Friday after Pentecost 20,04/11/2011,,,,TRUE,FALSE,,Normal,Normal,3
Saturday after Pentecost 20,05/11/2011,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 21 (SPB Trinity 20) [3] Green,06/11/2011,,,,TRUE,FALSE,"Pentecost 21 (SPB Trinity 20) [3] Green | Week of Proper 32

EUCHARIST: Continuous
Joshua 24:1-3a, 14-25
Psalm 78:1-7
1 Thessalonians 4:13-18
Matthew 25:1-13

EUCHARIST: Thematic
Wisdom of Solomon 6:12-16 or Amos 5:18-24
Psalm 70 or Wisdom of Solomon 6:17-20
1 Thessalonians 4:13-18
Matthew 25:1-13

DAILY PRAYER: Week B
Judges 7:2-22
Romans 8:31-39
John 15:9-17

ALTERNATIVE PSALMS
Morning: Psalm 82
Evening: Psalm 46",Normal,Normal,3
"Willibrord, Bishop and Missionary, 739 [6] White",07/11/2011,,,,TRUE,FALSE,,Normal,Normal,3
Tuesday after Pentecost 21,08/11/2011,,,,TRUE,FALSE,,Normal,Normal,3
"George Hay Forbes, Priest, 1875 [6] White",09/11/2011,,,,TRUE,FALSE,,Normal,Normal,3
"Leo the Great, Bishop and Teacher of the Faith, 461 [6] White",10/11/2011,,,,TRUE,FALSE,,Normal,Normal,3
"Martin of Tours, Bishop, c.397 [6] White",11/11/2011,,,,TRUE,FALSE,,Normal,Normal,3
"Machar, Bishop, c.600 [6] White",12/11/2011,,,,TRUE,FALSE,,Normal,Normal,3
REMEMBRANCE SUNDAY | Pentecost 22 (SPB Trinity 21) [3] Green,13/11/2011,,,,TRUE,FALSE,"Pentecost 22 (SPB Trinity 21) [3] Green | Week of Proper 33
REMEMBRANCE SUNDAY

EUCHARIST: Remembrance Sunday
Job 19:21-27
Psalm 90
1 Corinthians 15:51-57
John 6:37-40

EUCHARIST: Continuous
Judges 4:1-7
Psalm 123
1 Thessalonians 5:1-11
Matthew 25:14-30

EUCHARIST: Thematic
Zephaniah 1:7, 12-18
Psalm 90:1-8, (9-11), 12
1 Thessalonians 5:1-11
Matthew 25:14-30

DAILY PRAYER: Week C
1 Kings 1:15-40
Revelation 1:4-18
Luke 9:1-6

ALTERNATIVE PSALMS
Morning: Psalm 89:19-29
Evening: Psalm 95 or 97",Normal,Normal,3
"Monday after Pentecost 22 (Ordination of Samuel Seabury, Bishop, 1784)",14/11/2011,,,,TRUE,FALSE,,Normal,Normal,3
Tuesday after Pentecost 22,15/11/2011,,,,TRUE,FALSE,,Normal,Normal,3
"Margaret of Scotland, 1093 [4] White",16/11/2011,,,,TRUE,FALSE,,Normal,Normal,3
"Hilda of Whitby, 680 and Hugh of Lincoln, Bishop, 1200 [6] White",17/11/2011,,,,TRUE,FALSE,,Normal,Normal,3
"Fergus, Bishop, c.750 [6] White",18/11/2011,,,,TRUE,FALSE,,Normal,Normal,3
Saturday after Pentecost 22,19/11/2011,,,,TRUE,FALSE,,Normal,Normal,3
The Last Sunday after Pentecost (Christ the King) [3] White or Red (The Sunday before Advent),20/11/2011,,,,TRUE,FALSE,"The Last Sunday after Pentecost (Christ the King) (The Sunday before Advent) [3] White or Red | Week of Proper 34

EUCHARIST: Continuous
Ezekiel 34:11-16, 20-24
Psalm 100
Ephesians 1:15-23
Matthew 25:31-46

EUCHARIST: Thematic
Ezekiel 34:11-16, 20-24
Psalm 95:1-7a
Ephesians 1:15-23
Matthew 25:31-46

DAILY PRAYER: Week D
2 Samuel 23:1-7 or 1 Maccabees 2:15-29
Revelation 3:7-22
Matthew 28:16-20

ALTERNATIVE PSALMS
Morning: Psalm 29
Evening: Psalm 110",Normal,Normal,3
"Columban, Bishop, 615 [6] White",21/11/2011,,,,TRUE,FALSE,,Normal,Normal,3
"Cecilia, Martyr, c.230 [6] White",22/11/2011,,,,TRUE,FALSE,,Normal,Normal,3
"Clement of Rome, Bishop and Martyr, c.100 [6] Red",23/11/2011,,,,TRUE,FALSE,,Normal,Normal,3
"Lucy Menzies, 1954 [6] White",24/11/2011,,,,TRUE,FALSE,,Normal,Normal,3
Friday after the Last Sunday after Pentecost,25/11/2011,,,,TRUE,FALSE,,Normal,Normal,3
Saturday after the Last Sunday after Pentecost,26/11/2011,,,,TRUE,FALSE,,Normal,Normal,3
