Subject,Start Date,Start Time,End Date,End Time,All day event,Reminder on/off,Description,Priority,Sensitivity,Show time as
"George Augustus Selwyn, Bishop and Missionary, 1878 [6] White",11/04/2011,,,,TRUE,FALSE,"Monday after Lent 5
George Augustus Selwyn, Bishop and Missionary, 1878 [6] White

DAILY EUCHARIST
Susanna 1:1-9, 15-17, 19-30, 33-62 or Susanna 1:41c-62
Psalm 23
John 8:1-11

DAILY PRAYER: Returning to God 
Jeremiah 24:1-10
Romans 9:19-33
John 9:1-17",Normal,Normal,3
"William Forbes, Bishop, 1634 [6] White",12/04/2011,,,,TRUE,FALSE,"Tuesday after Lent 5
William Forbes, Bishop, 1634 [6] White

DAILY EUCHARIST
Numbers 21:4-9
Psalm 102:1-2, 15-22
John 8:21-30

DAILY PRAYER: Returning to God 
Jeremiah 25:8-17
Romans 10:1-13
John 9:18-41",Normal,Normal,3
"William Law, Priest, 1761 [6] White (translated from 10 April)",13/04/2011,,,,TRUE,FALSE,"Wednesday after Lent 5
William Law, Priest, 1761 [6] White (translated from 10 April)

DAILY EUCHARIST
Daniel 3:13-28
Psalm 24:1-6
John 8:31-47

DAILY PRAYER: Returning to God 
Jeremiah 25:30-38
Romans 10:14-21
John 10:1-18",Normal,Normal,3
Thursday after Lent 5,14/04/2011,,,,TRUE,FALSE,"Thursday after Lent 5 [Violet or Lenten Array]

DAILY EUCHARIST
Genesis 17:3-9
Psalm 105:1-9
John 8:51-59

DAILY PRAYER: Returning to God 
Jeremiah 26:1-16
Romans 11:1-12
John 10:19-42",Normal,Normal,3
Friday after Lent 5,15/04/2011,,,,TRUE,FALSE,"Friday after Lent 5 [Violet or Lenten Array]

DAILY EUCHARIST
Jeremiah 20:7-13
Psalm 18:1-7
John 10:31-42

DAILY PRAYER: Returning to God 
Jeremiah 29:1, 4-13
Romans 11:13-24
John 11:1-27 or 12:1-10",Normal,Normal,3
"Magnus of Orkney, Martyr, c.1116 [6] Red",16/04/2011,,,,TRUE,FALSE,"Saturday after Lent 5
Magnus of Orkney, Martyr, c.1116 [6] Red

DAILY EUCHARIST
Ezekiel 37:21b-28
Psalm 121
John 11:45-57

DAILY PRAYER: Returning to God 
Jeremiah 31:27-34
Romans 11:25-36
John 11:28-44 or 12:37-50",Normal,Normal,3
The Sunday of the Passion (Palm Sunday) [1] Red or Violet,17/04/2011,,,,TRUE,FALSE,"THE SUNDAY OF THE PASSION (PALM SUNDAY) [1] Red or Violet | Holy Week

EUCHARIST
Liturgy of the Palms
Matthew 21:1-11
Psalm 11:1-2, 19-29

Liturgy of the Passion
Isaiah 50:4-9a
Psalm 31:9-16
Philippians 2:5-11
Matthew 26:14 - 27:66 or Matthew 27:11-54

MORNING PRAYER: The Suffering Christ
Zechariah 9:9-12
1 Timothy 6:12-16

EVENING PRAYER: The Suffering Christ
Zechariah 12:9-11; 13:1, 7-9
Matthew 21:12-17",Normal,Normal,3
Monday of Holy Week [1] Red or Violet,18/04/2011,,,,TRUE,FALSE,"Monday of Holy Week [1] Red or Violet

DAILY EUCHARIST
Isaiah 42:1-9
Psalm 36:5-11
Hebrews 9:11-15
John 12:1-11

DAILY PRAYER: The Suffering Christ 
Jeremiah 12:1-16
Philippians 3:1-14
John 12:9-19",Normal,Normal,3
Tuesday of Holy Week [1] Red or Violet,19/04/2011,,,,TRUE,FALSE,"Tuesday of Holy Week [1] Red or Violet

DAILY EUCHARIST
Isaiah 49:1-7
Psalm 71:1-14
1 Corinthians 1:18-31
John 12:20-36

DAILY PRAYER: The Suffering Christ 
Jeremiah 15:10-21
Philippians 3:15-21
John 12:20-26",Normal,Normal,3
Wednesday of Holy Week [1] Red or Violet,20/04/2011,,,,TRUE,FALSE,"Wednesday of Holy Week [1] Red or Violet

DAILY EUCHARIST
Isaiah 50:4-9a
Psalm 70
Hebrews 12:1-3
John 13:21-32

DAILY PRAYER: The Suffering Christ 
Jeremiah 17:5-10, 14-17
Philippians 4:1-13
John 12:27-36",Normal,Normal,3
Maundy Thursday [1] White at the Eucharist,21/04/2011,,,,TRUE,FALSE,"Holy Week (Week of Lent 6)
MAUNDY THURSDAY [1] White at the Eucharist

DAILY EUCHARIST
Exodus 12:1-4, (5-10), 11-14
Psalm 116:1-2, 12-19
1 Corinthians 11:23-26
John 13:1-17, 31b-35

DAILY PRAYER: The Suffering Christ 
Jeremiah 20:7-11
1 Corinthians 10:14-17; 11:27-32
John 17:1-11, (12-26)",Normal,Normal,3
Good Friday [1] Red for the Liturgy; Hangings removed,22/04/2011,,,,TRUE,FALSE,"GOOD FRIDAY [1] Red for the Liturgy; Hangings removed

HOLY COMMUNION
Isaiah 52:13 - 53:12
Psalm 22
Hebrews 10:16-25 or Hebrews 4:14-16; 5:7-9
John 18:1 - 19:42

DAILY PRAYER: The Suffering Christ 
Wisdom 1:16 - 2:1, 12-22 or Genesis 22:1-14
1 Peter 1:10-20
Morning: John 13:36-38
Evening: John 19:38-42
",Normal,Normal,3
"Holy Saturday (Easter Eve) [1] Hangings removed; White at the Easter Vigil (Ordination of the Bishop of Glasgow, 2010)",23/04/2011,,,,TRUE,FALSE,"HOLY SATURDAY (EASTER EVE) [1] Hangings removed; White at the Easter Vigil
Ordination of the Bishop of Glasgow, 2010

AT SERVICES OTHER THAN THE EASTER VIGIL
Job 14:1-14 or Lamentations 3:1-9, 19-24
Psalm 31:1-4, 15-16
1 Peter 4:1-8
Matthew 27:57-66 or John 19:38-42

DAILY PRAYER: The Suffering Christ 
Job 19:21-27a
Morning: Hebrews 4:1-16
Evening: Romans 8:1-11

EASTER VIGIL
A minimum of three Old Testament readings (with their psalm or canticle) should be chosen. The reading from Exodus 14 should always be used.
Genesis 1:1-2:4a / Psalm 136:1-9, 23-26
Genesis 7:1-5,11-18; 8:6-18; 9:8-13 / Psalm 46
Genesis 22:1-18 / Psalm 16
Exodus 14:10-31; 15:20-21 / Canticle: Exodus 15:1b-13, 17-18
Isaiah 55:1-11 / Canticle: Isaiah 12:2-6
Baruch 3:9-15, 32 - 4:4 or Proverbs 8:1-8, 19-21; 9:4b-6 / Psalm 19
Ezekiel 36:24-28 / Psalms 42 and 43
Ezekiel 37:1-14 / Psalm 143
Zephaniah 3:14-20 / Psalm 98

New Testament reading
Romans 6:3-11
Gradual Psalm: Psalm 114
Gospel (Year A): Matthew 28:1-10",Normal,Normal,3
EASTER DAY [1] White,24/04/2011,,,,TRUE,FALSE,"EASTER DAY [1] White

EUCHARIST
Acts 10:34-43 or Jeremiah 31:1-6
Psalm 118:1-2, 14-24
Colossians 3:1-4 or Acts 10:34-43
John 20:1-8 or Matthew 28:1-10

The following readings are for occasions when the main (eucharistic) Easter service must be late in the day. They are not intended for Evening Prayer on Easter Day.

Isaiah 25:6-9
Psalm 114
1 Corinthians 5:6b-8
Luke 24:13-49

DAILY PRAYER: New Life: The Lord
Song of Solomon 3:2-5; 8:6-7
Revelation 1:12-18
John 20:11-18

ALTERNATIVE PSALMS
Morning: Psalms 114 and 117
Evening: Psalm 66",Normal,Normal,3
Monday of Easter week,25/04/2011,,,,TRUE,FALSE,"Monday of Easter week

DAILY EUCHARIST
Acts 2:14, 22-32
Psalm 16:1, 5-11
Matthew 28:8-15

DAILY PRAYER: New Life: The Lord
Jonah 2:1-9
Acts 2:14, 22-32* or 1 Corinthians 15:1-11
John 14:1-14

* Duplicates the first lesson at the Eucharist. The reading from Year 2 may be substituted",Normal,Normal,3
Tuesday of Easter week,26/04/2011,,,,TRUE,FALSE,"Tuesday of Easter week

DAILY EUCHARIST
Acts 2:14, 36-41
Psalm 33:1-5, 18-22
John 20:11-18

DAILY PRAYER: New Life: The Lord
Isaiah 30:18-21
Acts 2:14, 36-41* or 1 Corinthians 15:12-28
John 14:15-31

* Duplicates the first lesson at the Eucharist. The reading from Year 2 may be substituted",Normal,Normal,3
Wednesday of Easter week,27/04/2011,,,,TRUE,FALSE,"Wednesday of Easter week

DAILY EUCHARIST
Acts 3:1-10
Psalm 105:1-9
Luke 24:13-35

DAILY PRAYER: New Life: The Lord
Micah 7:7-15
Acts 3:1-10* or 1 Corinthians 15:(29), 30-41
Matthew 28:1-16

* Duplicates the first lesson at the Eucharist. The reading from Year 2 may be substituted",Normal,Normal,3
Thursday of Easter week,28/04/2011,,,,TRUE,FALSE,"Thursday of Easter week

DAILY EUCHARIST
Acts 3:11-26
Psalm 8 or 114
Luke 24:36b-48

DAILY PRAYER: New Life: The Lord
Ezekiel 37:1-14
Acts 3:11-26* or 1 Corinthians 15:41-50
John 15:12-27

* Duplicates the first lesson at the Eucharist. The reading from Year 2 may be substituted",Normal,Normal,3
Friday of Easter week,29/04/2011,,,,TRUE,FALSE,"Friday of Easter week

DAILY EUCHARIST
Acts 4:1-12
Psalm 116:1-8
John 21:1-14

DAILY PRAYER: New Life: The Lord
Daniel 12:1-4, 13
Acts 4:1-12* or 1 Corinthians 15:51-58
John 16:1-15

* Duplicates the first lesson at the Eucharist. The reading from Year 2 may be substituted",Normal,Normal,3
Saturday of Easter week,30/04/2011,,,,TRUE,FALSE,"Saturday of Easter week

DAILY EUCHARIST
Acts 4:13-21
Psalm 118:1-4, 22-29
Mark 16:9-15

DAILY PRAYER: New Life: The Lord
Isaiah 25:1-9
Acts 4:13-21, (22-31)* or 2 Corinthians 4:16 - 5:10
John 16:16-33

* Duplicates the first lesson at the Eucharist. The reading from Year 2 may be substituted",Normal,Normal,3
Second Sunday of Easter [1] White; SPB First Sunday after Easter,01/05/2011,,,,TRUE,FALSE,"Second Sunday of Easter (SPB First Sunday after Easter) [1] White

EUCHARIST
Acts 2:14a, 22-32
Psalm 16
1 Peter 1:3-9
John 20:19-31

DAILY PRAYER: New Life: The Lord
Daniel 6:(1-5), 6-23
1 Corinthians 5:6b-8
Mark 15:46 - 16:8

ALTERNATIVE PSALMS
Morning: Psalm 30:1-5
Evening: Psalm 143:1-11",Normal,Normal,3
"Mark, Evangelist [4] Red (translated from 25 April)",02/05/2011,,,,TRUE,FALSE,"Monday after Easter 2
Mark, Evangelist [4] Red (translated from 25 April)

DAILY EUCHARIST
Isaiah 52:7-10
Psalm 2:7-13 or Psalm 119:9-16
Ephesians 4:7-16
Mark 1:1-15 or Mark 13:5-13

MORNING PRAYER: Festivals
Sirach 2:1-11
Acts 12:25 - 13:3

EVENING PRAYER: Festivals
Isaiah 62:6-12
2 Timothy 4:1-11",Normal,Normal,3
"Philip and James, Apostles [4] Red (translated from 01 May)",03/05/2011,,,,TRUE,FALSE,"Tuesday after Easter 2
Philip and James, Apostles [4] Red (translated from 01 May)

DAILY EUCHARIST
Isaiah 30:18-21
Psalm 15 or Psalm 119:1-8
2 Corinthians 4:1-6 or Ephesians 1:3-10
John 14:(1-5), 6-14

MORNING PRAYER: Festivals
Job 23:1-12
John 1:43-51

EVENING PRAYER: Festivals
Proverbs 4:7-18
John 12:20-26",Normal,Normal,3
"Athenasius, Bishop and Teacher of the Faith, 373 [6] White (translated from 02 May)",04/05/2011,,,,TRUE,FALSE,"Wednesday after Easter 2
Athenasius, Bishop and Teacher of the Faith, 373 [6] White (translated from 02 May)

DAILY EUCHARIST
Acts 5:17-26
Psalm 34:1-8
John 3:16-21

DAILY PRAYER: New Life: The Lord
Daniel 2:17-30
1 John 2:12-17
John 17:20-26",Normal,Normal,3
Thursday after Easter 2,05/05/2011,,,,TRUE,FALSE,"Thursday after Easter 2 [White]

DAILY EUCHARIST
Acts 5:27-33
Psalm 34:15-22
John 3:31-36

DAILY PRAYER: New Life: The Lord
Daniel 2:31-49
1 John 2:18-29
Luke 3:1-14",Normal,Normal,3
Friday after Easter 2,06/05/2011,,,,TRUE,FALSE,"Friday after Easter 2 [White]

DAILY EUCHARIST
Acts 5:34-42
Psalm 27:1-8, 17-18
John 6:1-15

DAILY PRAYER: New Life: The Lord
Daniel 3:1-18
1 John 3:1-10
Luke 3:15-22
",Normal,Normal,3
Saturday after Easter 2,07/05/2011,,,,TRUE,FALSE,"Saturday after Easter 2 [White]

DAILY EUCHARIST
Acts 6:1-7
Psalm 33:1-5, 18-22
John 6:16-21

DAILY PRAYER: New Life: The Lord
Daniel 3:19 - 4:3
1 John 3:11-18
Luke 4:1-13",Normal,Normal,3
Third Sunday of Easter (SPB Second Sunday after Easter) [1] White,08/05/2011,,,,TRUE,FALSE,"Third Sunday of Easter (SPB Second Sunday after Easter) [1] White

EUCHARIST
Acts 2:14a, 36-41
Psalm 116
1 Peter 1:17-23
Luke 24:13-35

DAILY PRAYER
Haggai 1:13 - 2:9
1 Corinthians 3:10-17
John 2:13-22

ALTERNATIVE PSALMS
Morning: Psalm 48
Evening: Psalm 142",Normal,Normal,3
"Julian of Norwich, c.1413 [6] White (translated from 08 May)",09/05/2011,,,,TRUE,FALSE,"Monday after Easter 3
Julian of Norwich, c.1413 [6] White (translated from 08 May)

DAILY EUCHARIST
Acts 6:8-15
Psalm 119:161-168
John 6:22-29

DAILY PRAYER: New Life: The Lord
Daniel 4:4-27
1 John 3:19 - 4:6
Luke 4:14-30",Normal,Normal,3
Tuesday after Easter 3,10/05/2011,,,,TRUE,FALSE,"Tuesday after Easter 3 [White]

DAILY EUCHARIST
Acts 7:51 - 8:1a
Psalm 31:1-5
John 6:30-35

DAILY PRAYER: New Life: The Lord
Daniel 4:28-37
1 John 4:7-21
Luke 4:31-37",Normal,Normal,3
Wednesday after Easter 3,11/05/2011,,,,TRUE,FALSE,"Wednesday after Easter 3 [White]

DAILY EUCHARIST
Acts 8:1b-8
Psalm 66:1-6
John 6:35-40

DAILY PRAYER: New Life: The Lord
Daniel 5:1-12
1 John 5:1-12
Luke 4:38-44",Normal,Normal,3
"Thomas Rattray, Bishop, 1743 [6] White",12/05/2011,,,,TRUE,FALSE,"Thursday after Easter 3
Thomas Rattray, Bishop, 1743 [6] White

DAILY EUCHARIST
Acts 8:26-40
Psalm 66:7-8, 14-18
John 6:44-51

DAILY PRAYER: New Life: The Lord
Daniel 5:13-31
1 John 5:13-20, (21)
Luke 5:1-11",Normal,Normal,3
Friday after Third Sunday of Easter,13/05/2011,,,,TRUE,FALSE,"Friday after Easter 3 [White]

DAILY EUCHARIST
Acts 9:1-20
Psalm 117
John 6:52-59

DAILY PRAYER: New Life: The Lord
Daniel 6:1-15
2 John 1-13
Luke 5:12-26",Normal,Normal,3
"Matthias, Apostle [4] Red",14/05/2011,,,,TRUE,FALSE,"Saturday after Easter 3
Matthias, Apostle [4] Red

DAILY EUCHARIST
Isaiah 22:15-25
Psalm 15
Acts 1:15-26 or Philippians 3:13b-22
John 15:(6-8), 9-17

MORNING PRAYER: Festivals
1 Samuel 16:1-13
1 John 2:18-25

EVENING PRAYER: Festivals
1 Samuel 12:1-5
Acts 20:17-35",Normal,Normal,3
Fourth Sunday of Easter (SPB Third Sunday after Easter) [1] White,15/05/2011,,,,TRUE,FALSE,"Fourth Sunday of Easter (SPB Third Sunday after Easter) [1] White

EUCHARIST
Acts 2:42-47
Psalm 23
1 Peter 2:19-25
John 10:1-10

DAILY PRAYER: New Life: The Lord
Ezra 3:1-13
Ephesians 2:11-22
Luke 19:37-48

ALTERNATIVE PSALMS
Morning: Psalm 29:1-10
Evening: Psalm 81:8-16",Normal,Normal,3
Monday after Easter 4,16/05/2011,,,,TRUE,FALSE,"Monday after Easter 4 [White]

DAILY EUCHARIST
Acts 11:1-18
Psalm 43
John 10:1-10

DAILY PRAYER: New Life: The Lord
Wisdom of Solomon 1:1 - 2:5
Colossians 1:1-14
Luke 6:1-11",Normal,Normal,3
Tuesday after Easter 4,17/05/2011,,,,TRUE,FALSE,"Tuesday after Easter 4 [White]

DAILY EUCHARIST
Acts 11:19-26
Psalm 87
John 10:22-30

DAILY PRAYER: New Life: The Lord
Wisdom of Solomon 2:21 - 3:9
Colossians 1:15-23
Luke 6:12-26",Normal,Normal,3
Wednesday after Easter 4,18/05/2011,,,,TRUE,FALSE,"Wednesday after Easter 4 [White]

DAILY EUCHARIST
Acts 12:24 - 13:5a
Psalm 67
John 12:44-50

DAILY PRAYER: New Life: The Lord
Wisdom of Solomon 4:16 - 5:8
Colossians 1:24 - 2:7
Luke 6:27-38",Normal,Normal,3
Thursday after Easter 4,19/05/2011,,,,TRUE,FALSE,"Thursday after Easter 4 [White]

DAILY EUCHARIST
Acts 13:13-25
Psalm 89:1-2, 19-26
John 13:16-20

DAILY PRAYER: New Life: The Lord
Wisdom of Solomon 5:9-23
Colossians 2:8-23
Luke 6:39-49",Normal,Normal,3
Friday after Easter 4,20/05/2011,,,,TRUE,FALSE,"Friday after Easter 4 [White]

DAILY EUCHARIST
Acts 13:26-33
Psalm 2
John 14:1-7

DAILY PRAYER: New Life: The Lord
Wisdom of Solomon 6:12-23
Colossians 3:1-11
Luke 7:1-17",Normal,Normal,3
"Helena, c.330 [6] White",21/05/2011,,,,TRUE,FALSE,"Saturday after Easter 4
Helena, c.330 [6] White

DAILY EUCHARIST
Acts 13:44-52
Psalm 98
John 14:7-14

DAILY PRAYER: New Life: The Lord
Wisdom of Solomon 7:1-14, (7:22 - 8:1)
Colossians 3:12-17
Luke 7:18-28, (29-30), 31-35",Normal,Normal,3
Fifth Sunday of Easter [1] White; SPB Fourth Sunday after Easter,22/05/2011,,,,TRUE,FALSE,"Fifth Sunday of Easter (SPB Fourth Sunday after Easter) [1] White

EUCHARIST
Acts 7:55-60
Psalm 31:1-5, 15-16
1 Peter 2:2-10
John 14:1-14

DAILY EUCHARIST: New Life: The Lord
Zechariah 4:1-10
Revelations 21:1-14
Luke 2:25-32, (33-38)

ALTERNATIVE PSALMS
Morning: Psalm 147:1-11
Evening: Psalm 96",Normal,Normal,3
"William of Perth (or Rochester), 1201 [6] White",23/05/2011,,,,TRUE,FALSE,"Monday after Easter 5
William of Perth (or Rochester), 1201 [6] White

DAILY EUCHARIST
Acts 14: 5-18
Psalm 115:1-12
John 14:21-26

DAILY EUCHARIST: New Life: The Lord
Wisdom of Solomon 9:1, 7-18
Colossians (3:18 - 4:1), 4:2-18
Luke 8",Normal,Normal,3
Tuesday after Easter 5 [White],24/05/2011,,,,TRUE,FALSE,"Tuesday after Easter 5 [White]

DAILY EUCHARIST
Acts 14: 19-27
Psalm 145:10-13, 22
John 14:27-31a

DAILY EUCHARIST: New Life: The Lord
Wisdom of Solomon 10:1-4, (5-12), 13-21
Romans 12:1-21
Luke 8:1-15",Normal,Normal,3
"Bede the Venerable, of Jarrow, Teacher of the Faith, 735 [6] White",25/05/2011,,,,TRUE,FALSE,"Wednesday after Easter 5
Bede the Venerable, of Jarrow, Teacher of the Faith, 735 [6] White

DAILY EUCHARIST
Acts 15:1-6
Psalm 122
John 15:1-8

DAILY EUCHARIST: New Life: The Lord
Wisdom of Solomon 13:1-9
Romans 13:1-14
Luke 8: 16-25",Normal,Normal,3
"Augustine of Canterbury, Bishop, c.604 [6] White",26/05/2011,,,,TRUE,FALSE,"Thursday after Easter 5
Augustine of Canterbury, Bishop, c.604 [6] White

DAILY EUCHARIST
Acts 15:7-21
Psalm 96:1-3, 10-13
John 15:9-11

DAILY EUCHARIST: New Life: The Lord
Wisdom of Solomon 14:27 - 15:3
Romans 14:1-12
Luke 8:26-39",Normal,Normal,3
Friday after Easter 5,27/05/2011,,,,TRUE,FALSE,"Friday after Easter 5 [White]

DAILY EUCHARIST
Acts 15:22-31
Psalm 57:6-11
John 15:12-17

DAILY EUCHARIST: New Life: The Lord
Wisdom of Solomon 16:15 - 17:1
Romans 14:13-23
Luke 8: 40-56",Normal,Normal,3
Saturday after Easter 5,28/05/2011,,,,TRUE,FALSE,"Saturday after Easter 5 [White]

DAILY EUCHARIST
Acts 16:1-10
Psalm 100
John 15:18-21

DAILY EUCHARIST: New Life: The Lord
Wisdom of Solomon 19:1-8, 18-22
Romans 15:1-13
Luke 9:1-17",Normal,Normal,3
Sixth Sunday of Easter (SPB Fifth Sunday after Easter) [1] White,29/05/2011,,,,TRUE,FALSE,"Sixth Sunday of Easter (SPB Fifth Sunday after Easter) [1] White

EUCHARIST
Acts 17:22-31
Psalm 66:8-20
1 Peter 3:13-22
John 14:15-21

DAILY PRAYER: New Life: The Lord
Zechariah 8:1-13
Revelation 21:22 - 22:5
John 21:1-14

ALTERNATIVE PSALMS
Morning: Psalm 87 or Psalm 36:5-10
Evening: Psalm 45",Normal,Normal,3
Monday after Easter 6 (Rogation day),30/05/2011,,,,TRUE,FALSE,"Monday after Easter 6 [White]

DAILY EUCHARIST: Rogation Day (Monday before Ascension Day)
Deuteronomy 26:1-11
Psalm 65
2 Corinthians 9:6-15
Luke 17:11-19

DAILY EUCHARIST: Monday after Easter 6
Acts 16:11-15
Psalm 149
John 15:26 - 16:4a

DAILY PRAYER: New Life: The Lord
Deuteronomy 8:1-10
James 1:1-15
Luke 9:18-27",Normal,Normal,3
The Visit of Mary to Elizabeth [5] White (Rogation day),31/05/2011,,,,TRUE,FALSE,"Tuesday after Easter 6
The Visit of Mary to Elizabeth [5] White

EUCHARIST: Rogation Day (Tuesday before Ascension Day)
Joel 2:21-27
Psalm 100
Philippians 4:4-9
John 6:25-35

DAILY EUCHARIST: Tuesday after Easter 6
1 Samuel 2:1-10 or Zephaniah 3:14-18
Psalm 113
Romans 12:9-16b
Luke 1:39-57

MORNING PRAYER: Festivals
1 Samuel 1:1-20
Hebrews 3:1-6

EVENING PRAYERS: Festivals
Zechariah 2:10-13
John 3:25-30",Normal,Normal,3
"Justin of Rome, Martyr, c.165 [6] Red (Rogation day)",01/06/2011,,,,TRUE,FALSE,"Wednesday after Easter 6
Justin of Rome, Martyr, c.165 [6] Red

DAILY EUCHARIST: Rogation Day (Wednesday before Ascension Day)
Deuteronomy 8:7-18
Psalm 126
1 Timothy 2:1-7
Matthew 6:25-33

DAILY EUCHARIST: Wednesday after Easter 6
Acts 17:15, 22 - 18:8
Psalm 148
John 16:12-20

DAILY PRAYER: New Life: The Lord
Morning:
Baruch 3:24-37
James 5:13-18
Luke 12:22-31

Evening:
2 Kings 2:1-15
Revelation 5:1-14",Normal,Normal,3
ASCENSION DAY [1] White,02/06/2011,,,,TRUE,FALSE,"Thursday after Easter 6
ASCENSION DAY [1] White

DAILY EUCHARIST
Acts 1:1-11
Psalm 47 or 93
Ephesians 1:15-23
Luke 24:44-53

DAILY PRAYER: New Life: The Spirit
Ezekiel 1:1-14, 24-28b
Hebrews 2:5-18
Matthew 28:16-20",Normal,Normal,3
"Charles Lwanga and his companions, 1886; Janani Luwum, Bishop, 1977, Martyrs of Uganda [6] Red",03/06/2011,,,,TRUE,FALSE,"Friday after Easter 6
Charles Lwanga and his companions, 1886; Janani Luwum, Bishop, 1977, Martyrs of Uganda [6] Red

DAILY EUCHARIST
Acts 18:9-18
Psalm 47:1-6
John 16:20-24

DAILY PRAYER: New Life: The Spirit
Ezekiel 1:28 - 3:3
Hebrews 4:14 - 5:6
Luke 9:28-36
",Normal,Normal,3
"John XXIII, Bishop of Rome, Reformer, 1963 [6] White",04/06/2011,,,,TRUE,FALSE,"Saturday after Easter 6
John XXIII, Bishop of Rome, Reformer, 1963 [6] White

DAILY EUCHARIST
Acts 18:23-28
Psalm 47:1-6
John 16:20-24

DAILY PRAYER: New Life: The Spirit
Ezekiel 3:4-17
Hebrews 5:7-14
Luke 9:37-50
",Normal,Normal,3
Seventh Sunday of Easter [1] White; SPB Sunday after Ascension Day,05/06/2011,,,,TRUE,FALSE,"Seventh Sunday of Easter (SPB Sunday after Ascension Day) [1] White

EUCHARIST
Acts 1:6-14
Psalm 68:1-10, 32-35
1 Peter 4:12-14; 5:6-11
John 17:1-11

DAILY PRAYER
2 Samuel 23:1-5
Ephesians 1:15-23
Mark 16:14-20

ALTERNATIVE PSALMS
Morning: Psalm 47
Evening: Psalm 147:1-11",Normal,Normal,3
"Boniface of Mainz, Bishop, Missionary and Martyr, 754 [6] Red (translated from 05 June)",06/06/2011,,,,TRUE,FALSE,"Monday after Easter 7
Boniface of Mainz, Bishop, Missionary and Martyr, 754 [6] Red (translated from 05 June)

DAILY EUCHARIST
Acts 19:1-10
Psalm 68:1-6
John 16:29-33

DAILY PRAYER: New Life: The Spirit
Ezekiel 4:1-17
Hebrews 6:1-12
Luke 9:51-62",Normal,Normal,3
Tuesday after Seventh Sunday of Easter,07/06/2011,,,,TRUE,FALSE,"Tuesday after Easter 7 [White]

DAILY EUCHARIST
Acts 20:17-27
Psalm 68:7-20
John 17:1-11a

DAILY PRAYER: New Life: The Spirit
Ezekiel 7:10-15, 23b-27
Hebrews 6:13-20
Luke 10:1-17",Normal,Normal,3
"Ephrem the Syrian, Deacon and Teacher of the Faith, 373 [6] White (Ordination of the Bishop of Argyll, 2004)",08/06/2011,,,,TRUE,FALSE,"Wednesday after Easter 7
Ephrem the Syrian, Deacon and Teacher of the Faith, 373 [6] White
Ordination of the Bishop of Argyll, 2004

DAILY EUCHARIST
Acts 20:28-38
Psalm 68:28-36
John 17:11b-19

DAILY PRAYER: New Life: The Spirit
Ezekiel 11:14-25
Hebrews 7:1-17
Luke 10:17-24",Normal,Normal,3
"Columba of Iona, Abbot, 597 [4] White",09/06/2011,,,,TRUE,FALSE,"Thursday after Easter 7
Columba of Iona, Abbot, 597 [4] White

DAILY EUCHARIST
Isaiah 61:1-3
Psalm 34:1-8 or Psalm 9:22
1 Thessalonians 2:2-12 or Ephesians 4:14-19
Matthew 5:13-16 or Matthew 28:16-20 or Luke 12:32-37

MORNING PRAYER: Festivals
Genesis 12:1-9
Hebrews 11:8-16

EVENING PRAYERS: Festivals
Isaiah 52:7-12
Acts 20:25-35",Normal,Normal,3
Friday after Easter 7,10/06/2011,,,,TRUE,FALSE,"Friday after Easter 7 [White]

DAILY EUCHARIST
Acts 25:13-21
Psalm 103:1-2, 19-22
John 21:15-19

DAILY PRAYER: New Life: The Spirit
Ezekiel 34:17-31
Hebrews 8:1-13
Luke 10:38-42",Normal,Normal,3
"Barnabus, Apostle [4] Red",11/06/2011,,,,TRUE,FALSE,"Saturday after Easter 7
Barnabus, Apostle [4] Red

DAILY EUCHARIST
Isaiah 45:5-12 or Job 29:11-16
Psalm 112
Acts 11:19-30; (13:1-30)
Matthew 10:7-16 or John 15:12-17

MORNING PRAYER: Festivals
Sirach 31:3-11
Acts 4:32-37

EVENING PRAYER: Festivals
Job 29:11-16
Acts 9:26-31",Normal,Normal,3
THE DAY OF PENTECOST (Whitsunday) [1] Red,12/06/2011,,,,TRUE,FALSE,"THE DAY OF PENTECOST (Whitsunday) [1] Red

EUCHARIST
Acts 2:1-21 or Numbers 11:24-30
Psalm 104:24-34, 35b
1 Corinthians 12:3b-13 or Acts 2:1-21
John 20:19-23 or John 7:37-39

DAILY PRAYER: New Life: The Spirit
Joel 2:21-32
Acts 2:14-21
Luke 24:44-53

ALTERNATIVE PSALMS
Morning: Psalm 67
Evening: Psalm 139:1-12",Normal,Normal,3
"John Skinner, Priest, 1807, and John Skinner, Bishop, 1816 [6] White (translated from 12 June)",13/06/2011,,,,TRUE,FALSE,"Monday after the Day of Pentecost (Whitsunday) [Green] | Week of Proper 11

DAILY EUCHARIST
2 Corinthians 6:1-10
Psalm 98
Matthew 5:38-42

DAILY PRAYER: Week A
1 Samuel 1:1-20
Acts 1:1-14
Luke 20:9-19",Normal,Normal,3
"Basil of Caesarea, 379; Gregory of Nazianzus, c.390; Gregory of Nyssa, 394, Bishops and Teachers of the Faith [6] White",14/06/2011,,,,TRUE,FALSE,"Tuesday after the Day of Pentecost (Whitsunday) [Green] | Week of Proper 11

DAILY EUCHARIST
2 Corinthians 8:1-9
Psalm 146
Matthew 5:43-48

DAILY PRAYER: Week A
1 Samuel 1:21 - 2:11
Acts 1:15-26
Luke 20:19-26",Normal,Normal,3
